block,pika_treatment,posion_plant_treatment,year,plant,forage_efficiency,yak,month
1,no pika,No S. chamaejasme,2023,grasses_27,103,yak_1,August
1,no pika,No S. chamaejasme,2023,forbs_28,98.3,yak_1,August
1,no pika,No S. chamaejasme,2023,total_29,454.8,yak_1,August
2,no pika,No S. chamaejasme,2023,sedges_6,286.3,yak_1,June
2,no pika,No S. chamaejasme,2023,grasses_7,204.6,yak_1,June
2,no pika,No S. chamaejasme,2023,forbs_8,72.1,yak_1,June
2,no pika,No S. chamaejasme,2023,total_9,563,yak_1,June
2,no pika,No S. chamaejasme,2023,sedges_10,271,yak_2,June
2,no pika,No S. chamaejasme,2023,grasses_11,249.3,yak_2,June
2,no pika,No S. chamaejasme,2023,forbs_12,68.6,yak_2,June
2,no pika,No S. chamaejasme,2023,total_13,588.9,yak_2,June
2,no pika,No S. chamaejasme,2023,sedges_14,326.8,yak_1,July
2,no pika,No S. chamaejasme,2023,grasses_15,152.3,yak_1,July
2,no pika,No S. chamaejasme,2023,forbs_16,84,yak_1,July
2,no pika,No S. chamaejasme,2023,total_17,563,yak_1,July
2,no pika,No S. chamaejasme,2023,sedges_18,297.3,yak_2,July
2,no pika,No S. chamaejasme,2023,grasses_19,198.7,yak_2,July
2,no pika,No S. chamaejasme,2023,forbs_20,101.3,yak_2,July
2,no pika,No S. chamaejasme,2023,total_21,597.3,yak_2,July
2,no pika,No S. chamaejasme,2023,sedges_22,295.5,yak_1,August
2,no pika,No S. chamaejasme,2023,grasses_23,195.8,yak_1,August
2,no pika,No S. chamaejasme,2023,forbs_24,69.1,yak_1,August
2,no pika,No S. chamaejasme,2023,total_25,560.3,yak_1,August
2,no pika,No S. chamaejasme,2023,sedges_26,210.8,yak_1,August
2,no pika,No S. chamaejasme,2023,grasses_27,145.4,yak_1,August
2,no pika,No S. chamaejasme,2023,forbs_28,65.3,yak_1,August
2,no pika,No S. chamaejasme,2023,total_29,421.6,yak_1,August
3,no pika,No S. chamaejasme,2023,sedges_6,243.4,yak_1,June
3,no pika,No S. chamaejasme,2023,grasses_7,71.7,yak_1,June
3,no pika,No S. chamaejasme,2023,forbs_8,103,yak_1,June
3,no pika,No S. chamaejasme,2023,total_9,418.1,yak_1,June
3,no pika,No S. chamaejasme,2023,sedges_10,344.6,yak_2,June
3,no pika,No S. chamaejasme,2023,grasses_11,113.8,yak_2,June
3,no pika,No S. chamaejasme,2023,forbs_12,102.1,yak_2,June
3,no pika,No S. chamaejasme,2023,total_13,560.4,yak_2,June
3,no pika,No S. chamaejasme,2023,sedges_14,427.9,yak_1,July
3,no pika,No S. chamaejasme,2023,grasses_15,120,yak_1,July
3,no pika,No S. chamaejasme,2023,forbs_16,52.3,yak_1,July
3,no pika,No S. chamaejasme,2023,total_17,600.2,yak_1,July
3,no pika,No S. chamaejasme,2023,sedges_18,247.3,yak_2,July
3,no pika,No S. chamaejasme,2023,grasses_19,209.4,yak_2,July
3,no pika,No S. chamaejasme,2023,forbs_20,44.1,yak_2,July
3,no pika,No S. chamaejasme,2023,total_21,500.8,yak_2,July
3,no pika,No S. chamaejasme,2023,sedges_22,182.7,yak_1,August
3,no pika,No S. chamaejasme,2023,grasses_23,310.4,yak_1,August
3,no pika,No S. chamaejasme,2023,forbs_24,97.3,yak_1,August
3,no pika,No S. chamaejasme,2023,total_25,590.3,yak_1,August
3,no pika,No S. chamaejasme,2023,sedges_26,309.3,yak_1,August
3,no pika,No S. chamaejasme,2023,grasses_27,180,yak_1,August
3,no pika,No S. chamaejasme,2023,forbs_28,38.5,yak_1,August
3,no pika,No S. chamaejasme,2023,total_29,527.8,yak_1,August
4,no pika,No S. chamaejasme,2023,sedges_6,254.7,yak_1,June
4,no pika,No S. chamaejasme,2023,grasses_7,167.7,yak_1,June
4,no pika,No S. chamaejasme,2023,forbs_8,87.7,yak_1,June
4,no pika,No S. chamaejasme,2023,total_9,510,yak_1,June
4,no pika,No S. chamaejasme,2023,sedges_10,195.8,yak_2,June
4,no pika,No S. chamaejasme,2023,grasses_11,245.9,yak_2,June
4,no pika,No S. chamaejasme,2023,forbs_12,91.3,yak_2,June
4,no pika,No S. chamaejasme,2023,total_13,533,yak_2,June
4,no pika,No S. chamaejasme,2023,sedges_14,410.7,yak_1,July
4,no pika,No S. chamaejasme,2023,grasses_15,105.8,yak_1,July
4,no pika,No S. chamaejasme,2023,forbs_16,95.4,yak_1,July
4,no pika,No S. chamaejasme,2023,total_17,611.8,yak_1,July
4,no pika,No S. chamaejasme,2023,sedges_18,180,yak_2,July
4,no pika,No S. chamaejasme,2023,grasses_19,113.2,yak_2,July
4,no pika,No S. chamaejasme,2023,forbs_20,123.4,yak_2,July
4,no pika,No S. chamaejasme,2023,total_21,416.6,yak_2,July
4,no pika,No S. chamaejasme,2023,sedges_22,310.1,yak_1,August
4,no pika,No S. chamaejasme,2023,grasses_23,104,yak_1,August
4,no pika,No S. chamaejasme,2023,forbs_24,86.8,yak_1,August
4,no pika,No S. chamaejasme,2023,total_25,500.9,yak_1,August
4,no pika,No S. chamaejasme,2023,sedges_26,197.8,yak_1,August
4,no pika,No S. chamaejasme,2023,grasses_27,169.8,yak_1,August
4,no pika,No S. chamaejasme,2023,forbs_28,74.2,yak_1,August
4,no pika,No S. chamaejasme,2023,total_29,441.8,yak_1,August
1,pika,No S. chamaejasme,2023,sedges_6,420.4,yak_1,June
1,pika,No S. chamaejasme,2023,grasses_7,237.8,yak_1,June
1,pika,No S. chamaejasme,2023,forbs_8,87.3,yak_1,June
1,pika,No S. chamaejasme,2023,total_9,745.4,yak_1,June
1,pika,No S. chamaejasme,2023,sedges_10,347.9,yak_2,June
1,pika,No S. chamaejasme,2023,grasses_11,98.2,yak_2,June
1,pika,No S. chamaejasme,2023,forbs_12,114.3,yak_2,June
1,pika,No S. chamaejasme,2023,total_13,560.3,yak_2,June
1,pika,No S. chamaejasme,2023,sedges_14,349.8,yak_1,July
1,pika,No S. chamaejasme,2023,grasses_15,176.9,yak_1,July
1,pika,No S. chamaejasme,2023,forbs_16,141.3,yak_1,July
1,pika,No S. chamaejasme,2023,total_17,668.1,yak_1,July
1,pika,No S. chamaejasme,2023,sedges_18,236.3,yak_2,July
1,pika,No S. chamaejasme,2023,grasses_19,136,yak_2,July
1,pika,No S. chamaejasme,2023,forbs_20,86.7,yak_2,July
1,pika,No S. chamaejasme,2023,total_21,458.9,yak_2,July
1,pika,No S. chamaejasme,2023,sedges_22,313.2,yak_1,August
1,pika,No S. chamaejasme,2023,grasses_23,177.4,yak_1,August
1,pika,No S. chamaejasme,2023,forbs_24,109.1,yak_1,August
1,pika,No S. chamaejasme,2023,total_25,599.7,yak_1,August
1,pika,No S. chamaejasme,2023,sedges_26,327.9,yak_1,August
1,pika,No S. chamaejasme,2023,grasses_27,179.6,yak_1,August
1,pika,No S. chamaejasme,2023,forbs_28,97.9,yak_1,August
1,pika,No S. chamaejasme,2023,total_29,605.4,yak_1,August
2,pika,No S. chamaejasme,2023,sedges_6,377.4,yak_1,June
2,pika,No S. chamaejasme,2023,grasses_7,187.4,yak_1,June
2,pika,No S. chamaejasme,2023,forbs_8,53.2,yak_1,June
2,pika,No S. chamaejasme,2023,total_9,618,yak_1,June
2,pika,No S. chamaejasme,2023,sedges_10,232,yak_2,June
2,pika,No S. chamaejasme,2023,grasses_11,222.1,yak_2,June
2,pika,No S. chamaejasme,2023,forbs_12,81.3,yak_2,June
2,pika,No S. chamaejasme,2023,total_13,535.4,yak_2,June
2,pika,No S. chamaejasme,2023,sedges_14,260.4,yak_1,July
2,pika,No S. chamaejasme,2023,grasses_15,160.4,yak_1,July
2,pika,No S. chamaejasme,2023,forbs_16,70.3,yak_1,July
2,pika,No S. chamaejasme,2023,total_17,491.1,yak_1,July
2,pika,No S. chamaejasme,2023,sedges_18,358.7,yak_2,July
2,pika,No S. chamaejasme,2023,grasses_19,119.8,yak_2,July
2,pika,No S. chamaejasme,2023,forbs_20,61.4,yak_2,July
2,pika,No S. chamaejasme,2023,total_21,539.8,yak_2,July
2,pika,No S. chamaejasme,2023,sedges_22,257.8,yak_1,August
2,pika,No S. chamaejasme,2023,grasses_23,103.8,yak_1,August
2,pika,No S. chamaejasme,2023,forbs_24,86.3,yak_1,August
2,pika,No S. chamaejasme,2023,total_25,447.9,yak_1,August
2,pika,No S. chamaejasme,2023,sedges_26,195.8,yak_1,August
2,pika,No S. chamaejasme,2023,grasses_27,112.3,yak_1,August
2,pika,No S. chamaejasme,2023,forbs_28,101.3,yak_1,August
2,pika,No S. chamaejasme,2023,total_29,409.3,yak_1,August
3,pika,No S. chamaejasme,2023,sedges_6,336.9,yak_1,June
3,pika,No S. chamaejasme,2023,grasses_7,114.7,yak_1,June
3,pika,No S. chamaejasme,2023,forbs_8,112.3,yak_1,June
3,pika,No S. chamaejasme,2023,total_9,563.8,yak_1,June
3,pika,No S. chamaejasme,2023,sedges_10,357,yak_2,June
3,pika,No S. chamaejasme,2023,grasses_11,119.8,yak_2,June
3,pika,No S. chamaejasme,2023,forbs_12,96.8,yak_2,June
3,pika,No S. chamaejasme,2023,total_13,573.5,yak_2,June
3,pika,No S. chamaejasme,2023,sedges_14,405.3,yak_1,July
3,pika,No S. chamaejasme,2023,grasses_15,98.7,yak_1,July
3,pika,No S. chamaejasme,2023,forbs_16,63,yak_1,July
3,pika,No S. chamaejasme,2023,total_17,567,yak_1,July
3,pika,No S. chamaejasme,2023,sedges_18,334.3,yak_2,July
3,pika,No S. chamaejasme,2023,grasses_19,129.1,yak_2,July
3,pika,No S. chamaejasme,2023,forbs_20,96.2,yak_2,July
3,pika,No S. chamaejasme,2023,total_21,559.5,yak_2,July
3,pika,No S. chamaejasme,2023,sedges_22,245.4,yak_1,August
3,pika,No S. chamaejasme,2023,grasses_23,148,yak_1,August
3,pika,No S. chamaejasme,2023,forbs_24,71.1,yak_1,August
3,pika,No S. chamaejasme,2023,total_25,464.5,yak_1,August
3,pika,No S. chamaejasme,2023,sedges_26,211.5,yak_1,August
3,pika,No S. chamaejasme,2023,grasses_27,139.1,yak_1,August
3,pika,No S. chamaejasme,2023,forbs_28,86.5,yak_1,August
3,pika,No S. chamaejasme,2023,total_29,437.1,yak_1,August
4,pika,No S. chamaejasme,2023,sedges_6,285.6,yak_1,June
4,pika,No S. chamaejasme,2023,grasses_7,206.8,yak_1,June
4,pika,No S. chamaejasme,2023,forbs_8,46.6,yak_1,June
4,pika,No S. chamaejasme,2023,total_9,538.9,yak_1,June
4,pika,No S. chamaejasme,2023,sedges_10,438.4,yak_2,June
4,pika,No S. chamaejasme,2023,grasses_11,207.9,yak_2,June
4,pika,No S. chamaejasme,2023,forbs_12,52.3,yak_2,June
4,pika,No S. chamaejasme,2023,total_13,698.7,yak_2,June
4,pika,No S. chamaejasme,2023,sedges_14,356.7,yak_1,July
4,pika,No S. chamaejasme,2023,grasses_15,132.6,yak_1,July
4,pika,No S. chamaejasme,2023,forbs_16,77.9,yak_1,July
4,pika,No S. chamaejasme,2023,total_17,567.2,yak_1,July
4,pika,No S. chamaejasme,2023,sedges_18,277.1,yak_2,July
4,pika,No S. chamaejasme,2023,grasses_19,248,yak_2,July
4,pika,No S. chamaejasme,2023,forbs_20,83.2,yak_2,July
4,pika,No S. chamaejasme,2023,total_21,608.3,yak_2,July
4,pika,No S. chamaejasme,2023,sedges_22,286.6,yak_1,August
4,pika,No S. chamaejasme,2023,grasses_23,126.7,yak_1,August
4,pika,No S. chamaejasme,2023,forbs_24,62.7,yak_1,August
4,pika,No S. chamaejasme,2023,total_25,475.9,yak_1,August
4,pika,No S. chamaejasme,2023,sedges_26,336,yak_1,August
4,pika,No S. chamaejasme,2023,grasses_27,227.6,yak_1,August
4,pika,No S. chamaejasme,2023,forbs_28,52.1,yak_1,August
4,pika,No S. chamaejasme,2023,total_29,615.7,yak_1,August
1,no pika,S. chamaejasme,2023,sedges_6,261.3,yak_1,June
1,no pika,S. chamaejasme,2023,grasses_7,88,yak_1,June
1,no pika,S. chamaejasme,2023,forbs_8,78.1,yak_1,June
1,no pika,S. chamaejasme,2023,total_9,427.3,yak_1,June
1,no pika,S. chamaejasme,2023,sedges_10,253,yak_2,June
1,no pika,S. chamaejasme,2023,grasses_11,96.9,yak_2,June
1,no pika,S. chamaejasme,2023,forbs_12,128.8,yak_2,June
1,no pika,S. chamaejasme,2023,total_13,478.8,yak_2,June
1,no pika,S. chamaejasme,2023,sedges_14,187.9,yak_1,July
1,no pika,S. chamaejasme,2023,grasses_15,87.6,yak_1,July
1,no pika,S. chamaejasme,2023,forbs_16,101.9,yak_1,July
1,no pika,S. chamaejasme,2023,total_17,377.4,yak_1,July
1,no pika,S. chamaejasme,2023,sedges_18,230.5,yak_2,July
1,no pika,S. chamaejasme,2023,grasses_19,106.5,yak_2,July
1,no pika,S. chamaejasme,2023,forbs_20,69,yak_2,July
1,no pika,S. chamaejasme,2023,total_21,406,yak_2,July
1,no pika,S. chamaejasme,2023,sedges_22,154.3,yak_1,August
1,no pika,S. chamaejasme,2023,grasses_23,64.6,yak_1,August
1,no pika,S. chamaejasme,2023,forbs_24,123.9,yak_1,August
1,no pika,S. chamaejasme,2023,total_25,342.8,yak_1,August
1,no pika,S. chamaejasme,2023,sedges_26,267.3,yak_1,August
1,no pika,S. chamaejasme,2023,grasses_27,104.5,yak_1,August
1,no pika,S. chamaejasme,2023,forbs_28,125.3,yak_1,August
1,no pika,S. chamaejasme,2023,total_29,497.1,yak_1,August
2,no pika,S. chamaejasme,2023,sedges_6,145.8,yak_1,June
2,no pika,S. chamaejasme,2023,grasses_7,99.3,yak_1,June
2,no pika,S. chamaejasme,2023,forbs_8,68.8,yak_1,June
2,no pika,S. chamaejasme,2023,total_9,313.9,yak_1,June
2,no pika,S. chamaejasme,2023,sedges_10,157.9,yak_2,June
2,no pika,S. chamaejasme,2023,grasses_11,140,yak_2,June
2,no pika,S. chamaejasme,2023,forbs_12,71.4,yak_2,June
2,no pika,S. chamaejasme,2023,total_13,369.3,yak_2,June
2,no pika,S. chamaejasme,2023,sedges_14,252.3,yak_1,July
2,no pika,S. chamaejasme,2023,grasses_15,131,yak_1,July
2,no pika,S. chamaejasme,2023,forbs_16,67.1,yak_1,July
2,no pika,S. chamaejasme,2023,total_17,450.3,yak_1,July
2,no pika,S. chamaejasme,2023,sedges_18,257.9,yak_2,July
2,no pika,S. chamaejasme,2023,grasses_19,73.9,yak_2,July
2,no pika,S. chamaejasme,2023,forbs_20,89.3,yak_2,July
2,no pika,S. chamaejasme,2023,total_21,421.2,yak_2,July
2,no pika,S. chamaejasme,2023,sedges_22,222.8,yak_1,August
2,no pika,S. chamaejasme,2023,grasses_23,94.7,yak_1,August
2,no pika,S. chamaejasme,2023,forbs_24,99.5,yak_1,August
2,no pika,S. chamaejasme,2023,total_25,416.9,yak_1,August
2,no pika,S. chamaejasme,2023,sedges_26,163,yak_1,August
2,no pika,S. chamaejasme,2023,grasses_27,127.4,yak_1,August
2,no pika,S. chamaejasme,2023,forbs_28,86.4,yak_1,August
2,no pika,S. chamaejasme,2023,total_29,376.8,yak_1,August
3,no pika,S. chamaejasme,2023,sedges_6,132.8,yak_1,June
3,no pika,S. chamaejasme,2023,grasses_7,107.3,yak_1,June
3,no pika,S. chamaejasme,2023,forbs_8,126.1,yak_1,June
3,no pika,S. chamaejasme,2023,total_9,366.2,yak_1,June
3,no pika,S. chamaejasme,2023,sedges_10,177.8,yak_2,June
3,no pika,S. chamaejasme,2023,grasses_11,114.3,yak_2,June
3,no pika,S. chamaejasme,2023,forbs_12,79.8,yak_2,June
3,no pika,S. chamaejasme,2023,total_13,371.9,yak_2,June
3,no pika,S. chamaejasme,2023,sedges_14,178.4,yak_1,July
3,no pika,S. chamaejasme,2023,grasses_15,105.8,yak_1,July
3,no pika,S. chamaejasme,2023,forbs_16,52.3,yak_1,July
3,no pika,S. chamaejasme,2023,total_17,336.5,yak_1,July
3,no pika,S. chamaejasme,2023,sedges_18,209.4,yak_2,July
3,no pika,S. chamaejasme,2023,grasses_19,115.9,yak_2,July
3,no pika,S. chamaejasme,2023,forbs_20,76.3,yak_2,July
3,no pika,S. chamaejasme,2023,total_21,401.6,yak_2,July
3,no pika,S. chamaejasme,2023,sedges_22,229,yak_1,August
3,no pika,S. chamaejasme,2023,grasses_23,81.5,yak_1,August
3,no pika,S. chamaejasme,2023,forbs_24,68.8,yak_1,August
3,no pika,S. chamaejasme,2023,total_25,379.3,yak_1,August
3,no pika,S. chamaejasme,2023,sedges_26,181.1,yak_1,August
3,no pika,S. chamaejasme,2023,grasses_27,206.1,yak_1,August
3,no pika,S. chamaejasme,2023,forbs_28,73.5,yak_1,August
3,no pika,S. chamaejasme,2023,total_29,460.7,yak_1,August
4,no pika,S. chamaejasme,2023,sedges_6,137.3,yak_1,June
4,no pika,S. chamaejasme,2023,grasses_7,122.1,yak_1,June
4,no pika,S. chamaejasme,2023,forbs_8,173.8,yak_1,June
4,no pika,S. chamaejasme,2023,total_9,433.2,yak_1,June
4,no pika,S. chamaejasme,2023,sedges_10,137.6,yak_2,June
4,no pika,S. chamaejasme,2023,grasses_11,129,yak_2,June
4,no pika,S. chamaejasme,2023,forbs_12,63.3,yak_2,June
4,no pika,S. chamaejasme,2023,total_13,329.9,yak_2,June
4,no pika,S. chamaejasme,2023,sedges_14,83.2,yak_1,July
4,no pika,S. chamaejasme,2023,grasses_15,100.7,yak_1,July
4,no pika,S. chamaejasme,2023,forbs_16,44,yak_1,July
4,no pika,S. chamaejasme,2023,total_17,227.8,yak_1,July
4,no pika,S. chamaejasme,2023,sedges_18,121.5,yak_2,July
4,no pika,S. chamaejasme,2023,grasses_19,81.3,yak_2,July
4,no pika,S. chamaejasme,2023,forbs_20,117.3,yak_2,July
4,no pika,S. chamaejasme,2023,total_21,320.2,yak_2,July
4,no pika,S. chamaejasme,2023,sedges_22,237.1,yak_1,August
4,no pika,S. chamaejasme,2023,grasses_23,122,yak_1,August
4,no pika,S. chamaejasme,2023,forbs_24,82.8,yak_1,August
4,no pika,S. chamaejasme,2023,total_25,441.8,yak_1,August
4,no pika,S. chamaejasme,2023,sedges_26,188.8,yak_1,August
4,no pika,S. chamaejasme,2023,grasses_27,112.3,yak_1,August
4,no pika,S. chamaejasme,2023,forbs_28,68.8,yak_1,August
4,no pika,S. chamaejasme,2023,total_29,369.8,yak_1,August
1,pika,S. chamaejasme,2023,sedges_6,211.7,yak_1,June
1,pika,S. chamaejasme,2023,grasses_7,297.6,yak_1,June
1,pika,S. chamaejasme,2023,forbs_8,70.1,yak_1,June
1,pika,S. chamaejasme,2023,total_9,579.3,yak_1,June
1,pika,S. chamaejasme,2023,sedges_10,195.8,yak_2,June
1,pika,S. chamaejasme,2023,grasses_11,168,yak_2,June
1,pika,S. chamaejasme,2023,forbs_12,126,yak_2,June
1,pika,S. chamaejasme,2023,total_13,489.8,yak_2,June
1,pika,S. chamaejasme,2023,sedges_14,414.1,yak_1,July
1,pika,S. chamaejasme,2023,grasses_15,121.3,yak_1,July
1,pika,S. chamaejasme,2023,forbs_16,104.6,yak_1,July
1,pika,S. chamaejasme,2023,total_17,640,yak_1,July
1,pika,S. chamaejasme,2023,sedges_18,326.8,yak_2,July
1,pika,S. chamaejasme,2023,grasses_19,147.1,yak_2,July
1,pika,S. chamaejasme,2023,forbs_20,140,yak_2,July
1,pika,S. chamaejasme,2023,total_21,613.8,yak_2,July
1,pika,S. chamaejasme,2023,sedges_22,383.1,yak_1,August
1,pika,S. chamaejasme,2023,grasses_23,171.9,yak_1,August
1,pika,S. chamaejasme,2023,forbs_24,82.9,yak_1,August
1,pika,S. chamaejasme,2023,total_25,637.9,yak_1,August
1,pika,S. chamaejasme,2023,sedges_26,344.3,yak_1,August
1,pika,S. chamaejasme,2023,grasses_27,146.8,yak_1,August
1,pika,S. chamaejasme,2023,forbs_28,113.2,yak_1,August
1,pika,S. chamaejasme,2023,total_29,604.3,yak_1,August
2,pika,S. chamaejasme,2023,sedges_6,281.8,yak_1,June
2,pika,S. chamaejasme,2023,grasses_7,129.3,yak_1,June
2,pika,S. chamaejasme,2023,forbs_8,131.5,yak_1,June
2,pika,S. chamaejasme,2023,total_9,542.6,yak_1,June
2,pika,S. chamaejasme,2023,sedges_10,321.4,yak_2,June
2,pika,S. chamaejasme,2023,grasses_11,77.9,yak_2,June
2,pika,S. chamaejasme,2023,forbs_12,122.9,yak_2,June
2,pika,S. chamaejasme,2023,total_13,522.3,yak_2,June
2,pika,S. chamaejasme,2023,sedges_14,308.7,yak_1,July
2,pika,S. chamaejasme,2023,grasses_15,196.9,yak_1,July
2,pika,S. chamaejasme,2023,forbs_16,55.7,yak_1,July
2,pika,S. chamaejasme,2023,total_17,561.3,yak_1,July
2,pika,S. chamaejasme,2023,sedges_18,272.7,yak_2,July
2,pika,S. chamaejasme,2023,grasses_19,169.9,yak_2,July
2,pika,S. chamaejasme,2023,forbs_20,113.4,yak_2,July
2,pika,S. chamaejasme,2023,total_21,556,yak_2,July
2,pika,S. chamaejasme,2023,sedges_22,275.3,yak_1,August
2,pika,S. chamaejasme,2023,grasses_23,144.3,yak_1,August
2,pika,S. chamaejasme,2023,forbs_24,72.6,yak_1,August
2,pika,S. chamaejasme,2023,total_25,492.3,yak_1,August
2,pika,S. chamaejasme,2023,sedges_26,323.3,yak_1,August
2,pika,S. chamaejasme,2023,grasses_27,101.3,yak_1,August
2,pika,S. chamaejasme,2023,forbs_28,93.8,yak_1,August
2,pika,S. chamaejasme,2023,total_29,518.3,yak_1,August
3,pika,S. chamaejasme,2023,sedges_6,176.8,yak_1,June
3,pika,S. chamaejasme,2023,grasses_7,86.6,yak_1,June
3,pika,S. chamaejasme,2023,forbs_8,88.3,yak_1,June
3,pika,S. chamaejasme,2023,total_9,351.7,yak_1,June
3,pika,S. chamaejasme,2023,sedges_10,225.9,yak_2,June
3,pika,S. chamaejasme,2023,grasses_11,136.4,yak_2,June
3,pika,S. chamaejasme,2023,forbs_12,105.3,yak_2,June
3,pika,S. chamaejasme,2023,total_13,467.7,yak_2,June
3,pika,S. chamaejasme,2023,sedges_14,360.3,yak_1,July
3,pika,S. chamaejasme,2023,grasses_15,148.8,yak_1,July
3,pika,S. chamaejasme,2023,forbs_16,37.6,yak_1,July
3,pika,S. chamaejasme,2023,total_17,546.7,yak_1,July
3,pika,S. chamaejasme,2023,sedges_18,188.3,yak_2,July
3,pika,S. chamaejasme,2023,grasses_19,143.8,yak_2,July
3,pika,S. chamaejasme,2023,forbs_20,91.5,yak_2,July
3,pika,S. chamaejasme,2023,total_21,423.6,yak_2,July
3,pika,S. chamaejasme,2023,sedges_22,271.3,yak_1,August
3,pika,S. chamaejasme,2023,grasses_23,213.4,yak_1,August
3,pika,S. chamaejasme,2023,forbs_24,89,yak_1,August
3,pika,S. chamaejasme,2023,total_25,573.7,yak_1,August
3,pika,S. chamaejasme,2023,sedges_26,302.8,yak_1,August
3,pika,S. chamaejasme,2023,grasses_27,110.4,yak_1,August
3,pika,S. chamaejasme,2023,forbs_28,86.5,yak_1,August
3,pika,S. chamaejasme,2023,total_29,499.8,yak_1,August
4,pika,S. chamaejasme,2023,sedges_6,161.7,yak_1,June
4,pika,S. chamaejasme,2023,grasses_7,124.6,yak_1,June
4,pika,S. chamaejasme,2023,forbs_8,136,yak_1,June
4,pika,S. chamaejasme,2023,total_9,422.3,yak_1,June
4,pika,S. chamaejasme,2023,sedges_10,218.8,yak_2,June
4,pika,S. chamaejasme,2023,grasses_11,127.1,yak_2,June
4,pika,S. chamaejasme,2023,forbs_12,60.9,yak_2,June
4,pika,S. chamaejasme,2023,total_13,406.8,yak_2,June
4,pika,S. chamaejasme,2023,sedges_14,241.9,yak_1,July
4,pika,S. chamaejasme,2023,grasses_15,129,yak_1,July
4,pika,S. chamaejasme,2023,forbs_16,69.3,yak_1,July
4,pika,S. chamaejasme,2023,total_17,440.3,yak_1,July
4,pika,S. chamaejasme,2023,sedges_18,224.5,yak_2,July
4,pika,S. chamaejasme,2023,grasses_19,153.9,yak_2,July
4,pika,S. chamaejasme,2023,forbs_20,119,yak_2,July
4,pika,S. chamaejasme,2023,total_21,497.4,yak_2,July
4,pika,S. chamaejasme,2023,sedges_22,392.4,yak_1,August
4,pika,S. chamaejasme,2023,grasses_23,261.7,yak_1,August
4,pika,S. chamaejasme,2023,forbs_24,132.7,yak_1,August
4,pika,S. chamaejasme,2023,total_25,786.8,yak_1,August
4,pika,S. chamaejasme,2023,sedges_26,290,yak_1,August
4,pika,S. chamaejasme,2023,grasses_27,190.1,yak_1,August
4,pika,S. chamaejasme,2023,forbs_28,116,yak_1,August
4,pika,S. chamaejasme,2023,total_29,596.1,yak_1,August
