block,pika_treatment,posion_plant_treatment,year,plant,forage_efficiency,yak,month
4,no pika,No S. chamaejasme,2023,sedges,197.8,B4_AA_yak_2,August
4,no pika,No S. chamaejasme,2023,grasses,169.8,B4_AA_yak_2,August
4,no pika,No S. chamaejasme,2023,forbs,74.2,B4_AA_yak_2,August
1,pika,No S. chamaejasme,2023,sedges,420.4,B1_PA_yak_1,June
1,pika,No S. chamaejasme,2023,grasses,237.8,B1_PA_yak_1,June
1,pika,No S. chamaejasme,2023,forbs,87.3,B1_PA_yak_1,June
1,pika,No S. chamaejasme,2023,sedges,347.9,B1_PA_yak_2,June
1,pika,No S. chamaejasme,2023,grasses,98.2,B1_PA_yak_2,June
1,pika,No S. chamaejasme,2023,forbs,114.3,B1_PA_yak_2,June
1,pika,No S. chamaejasme,2023,sedges,349.8,B1_PA_yak_1,July
1,pika,No S. chamaejasme,2023,grasses,176.9,B1_PA_yak_1,July
1,pika,No S. chamaejasme,2023,forbs,141.3,B1_PA_yak_1,July
1,pika,No S. chamaejasme,2023,sedges,236.3,B1_PA_yak_2,July
1,pika,No S. chamaejasme,2023,grasses,136,B1_PA_yak_2,July
1,pika,No S. chamaejasme,2023,forbs,86.7,B1_PA_yak_2,July
1,pika,No S. chamaejasme,2023,sedges,313.2,B1_PA_yak_1,August
1,pika,No S. chamaejasme,2023,grasses,177.4,B1_PA_yak_1,August
1,pika,No S. chamaejasme,2023,forbs,109.1,B1_PA_yak_1,August
1,pika,No S. chamaejasme,2023,sedges,327.9,B1_PA_yak_2,August
1,pika,No S. chamaejasme,2023,grasses,179.6,B1_PA_yak_2,August
1,pika,No S. chamaejasme,2023,forbs,97.9,B1_PA_yak_2,August
2,pika,No S. chamaejasme,2023,sedges,377.4,B2_PA_yak_1,June
2,pika,No S. chamaejasme,2023,grasses,187.4,B2_PA_yak_1,June
2,pika,No S. chamaejasme,2023,forbs,53.2,B2_PA_yak_1,June
2,pika,No S. chamaejasme,2023,sedges,232,B2_PA_yak_2,June
2,pika,No S. chamaejasme,2023,grasses,222.1,B2_PA_yak_2,June
2,pika,No S. chamaejasme,2023,forbs,81.3,B2_PA_yak_2,June
2,pika,No S. chamaejasme,2023,sedges,260.4,B2_PA_yak_1,July
2,pika,No S. chamaejasme,2023,grasses,160.4,B2_PA_yak_1,July
2,pika,No S. chamaejasme,2023,forbs,70.3,B2_PA_yak_1,July
2,pika,No S. chamaejasme,2023,sedges,358.7,B2_PA_yak_2,July
2,pika,No S. chamaejasme,2023,grasses,119.8,B2_PA_yak_2,July
2,pika,No S. chamaejasme,2023,forbs,61.4,B2_PA_yak_2,July
2,pika,No S. chamaejasme,2023,sedges,257.8,B2_PA_yak_1,August
2,pika,No S. chamaejasme,2023,grasses,103.8,B2_PA_yak_1,August
2,pika,No S. chamaejasme,2023,forbs,86.3,B2_PA_yak_1,August
2,pika,No S. chamaejasme,2023,sedges,195.8,B2_PA_yak_2,August
2,pika,No S. chamaejasme,2023,grasses,112.3,B2_PA_yak_2,August
2,pika,No S. chamaejasme,2023,forbs,101.3,B2_PA_yak_2,August
3,pika,No S. chamaejasme,2023,sedges,336.9,B3_PA_yak_1,June
3,pika,No S. chamaejasme,2023,grasses,114.7,B3_PA_yak_1,June
3,pika,No S. chamaejasme,2023,forbs,112.3,B3_PA_yak_1,June
3,pika,No S. chamaejasme,2023,sedges,357,B3_PA_yak_2,June
3,pika,No S. chamaejasme,2023,grasses,119.8,B3_PA_yak_2,June
3,pika,No S. chamaejasme,2023,forbs,96.8,B3_PA_yak_2,June
3,pika,No S. chamaejasme,2023,sedges,405.3,B3_PA_yak_1,July
3,pika,No S. chamaejasme,2023,grasses,98.7,B3_PA_yak_1,July
3,pika,No S. chamaejasme,2023,forbs,63,B3_PA_yak_1,July
3,pika,No S. chamaejasme,2023,sedges,334.3,B3_PA_yak_2,July
3,pika,No S. chamaejasme,2023,grasses,129.1,B3_PA_yak_2,July
3,pika,No S. chamaejasme,2023,forbs,96.2,B3_PA_yak_2,July
3,pika,No S. chamaejasme,2023,sedges,245.4,B3_PA_yak_1,August
3,pika,No S. chamaejasme,2023,grasses,148,B3_PA_yak_1,August
3,pika,No S. chamaejasme,2023,forbs,71.1,B3_PA_yak_1,August
3,pika,No S. chamaejasme,2023,sedges,211.5,B3_PA_yak_2,August
3,pika,No S. chamaejasme,2023,grasses,139.1,B3_PA_yak_2,August
3,pika,No S. chamaejasme,2023,forbs,86.5,B3_PA_yak_2,August
4,pika,No S. chamaejasme,2023,sedges,285.6,B4_PA_yak_1,June
4,pika,No S. chamaejasme,2023,grasses,206.8,B4_PA_yak_1,June
4,pika,No S. chamaejasme,2023,forbs,46.6,B4_PA_yak_1,June
4,pika,No S. chamaejasme,2023,sedges,438.4,B4_PA_yak_2,June
4,pika,No S. chamaejasme,2023,grasses,207.9,B4_PA_yak_2,June
4,pika,No S. chamaejasme,2023,forbs,52.3,B4_PA_yak_2,June
4,pika,No S. chamaejasme,2023,sedges,356.7,B4_PA_yak_1,July
4,pika,No S. chamaejasme,2023,grasses,132.6,B4_PA_yak_1,July
4,pika,No S. chamaejasme,2023,forbs,77.9,B4_PA_yak_1,July
4,pika,No S. chamaejasme,2023,sedges,277.1,B4_PA_yak_2,July
4,pika,No S. chamaejasme,2023,grasses,248,B4_PA_yak_2,July
4,pika,No S. chamaejasme,2023,forbs,83.2,B4_PA_yak_2,July
4,pika,No S. chamaejasme,2023,sedges,286.6,B4_PA_yak_1,August
4,pika,No S. chamaejasme,2023,grasses,126.7,B4_PA_yak_1,August
4,pika,No S. chamaejasme,2023,forbs,62.7,B4_PA_yak_1,August
4,pika,No S. chamaejasme,2023,sedges,336,B4_PA_yak_2,August
4,pika,No S. chamaejasme,2023,grasses,227.6,B4_PA_yak_2,August
4,pika,No S. chamaejasme,2023,forbs,52.1,B4_PA_yak_2,August
1,no pika,S. chamaejasme,2023,sedges,261.3,B1_AP_yak_1,June
1,no pika,S. chamaejasme,2023,grasses,88,B1_AP_yak_1,June
1,no pika,S. chamaejasme,2023,forbs,78.1,B1_AP_yak_1,June
1,no pika,S. chamaejasme,2023,sedges,253,B1_AP_yak_2,June
1,no pika,S. chamaejasme,2023,grasses,96.9,B1_AP_yak_2,June
1,no pika,S. chamaejasme,2023,forbs,128.8,B1_AP_yak_2,June
1,no pika,S. chamaejasme,2023,sedges,187.9,B1_AP_yak_1,July
1,no pika,S. chamaejasme,2023,grasses,87.6,B1_AP_yak_1,July
1,no pika,S. chamaejasme,2023,forbs,101.9,B1_AP_yak_1,July
1,no pika,S. chamaejasme,2023,sedges,230.5,B1_AP_yak_2,July
1,no pika,S. chamaejasme,2023,grasses,106.5,B1_AP_yak_2,July
1,no pika,S. chamaejasme,2023,forbs,69,B1_AP_yak_2,July
1,no pika,S. chamaejasme,2023,sedges,154.3,B1_AP_yak_1,August
1,no pika,S. chamaejasme,2023,grasses,64.6,B1_AP_yak_1,August
1,no pika,S. chamaejasme,2023,forbs,123.9,B1_AP_yak_1,August
1,no pika,S. chamaejasme,2023,sedges,267.3,B1_AP_yak_2,August
1,no pika,S. chamaejasme,2023,grasses,104.5,B1_AP_yak_2,August
1,no pika,S. chamaejasme,2023,forbs,125.3,B1_AP_yak_2,August
2,no pika,S. chamaejasme,2023,sedges,145.8,B2_AP_yak_1,June
2,no pika,S. chamaejasme,2023,grasses,99.3,B2_AP_yak_1,June
2,no pika,S. chamaejasme,2023,forbs,68.8,B2_AP_yak_1,June
2,no pika,S. chamaejasme,2023,sedges,157.9,B2_AP_yak_2,June
2,no pika,S. chamaejasme,2023,grasses,140,B2_AP_yak_2,June
2,no pika,S. chamaejasme,2023,forbs,71.4,B2_AP_yak_2,June
2,no pika,S. chamaejasme,2023,sedges,252.3,B2_AP_yak_1,July
2,no pika,S. chamaejasme,2023,grasses,131,B2_AP_yak_1,July
2,no pika,S. chamaejasme,2023,forbs,67.1,B2_AP_yak_1,July
2,no pika,S. chamaejasme,2023,sedges,257.9,B2_AP_yak_2,July
2,no pika,S. chamaejasme,2023,grasses,73.9,B2_AP_yak_2,July
2,no pika,S. chamaejasme,2023,forbs,89.3,B2_AP_yak_2,July
2,no pika,S. chamaejasme,2023,sedges,222.8,B2_AP_yak_1,August
2,no pika,S. chamaejasme,2023,grasses,94.7,B2_AP_yak_1,August
2,no pika,S. chamaejasme,2023,forbs,99.5,B2_AP_yak_1,August
2,no pika,S. chamaejasme,2023,sedges,163,B2_AP_yak_2,August
2,no pika,S. chamaejasme,2023,grasses,127.4,B2_AP_yak_2,August
2,no pika,S. chamaejasme,2023,forbs,86.4,B2_AP_yak_2,August
3,no pika,S. chamaejasme,2023,sedges,132.8,B3_AP_yak_1,June
3,no pika,S. chamaejasme,2023,grasses,107.3,B3_AP_yak_1,June
3,no pika,S. chamaejasme,2023,forbs,126.1,B3_AP_yak_1,June
3,no pika,S. chamaejasme,2023,sedges,177.8,B3_AP_yak_2,June
3,no pika,S. chamaejasme,2023,grasses,114.3,B3_AP_yak_2,June
3,no pika,S. chamaejasme,2023,forbs,79.8,B3_AP_yak_2,June
3,no pika,S. chamaejasme,2023,sedges,178.4,B3_AP_yak_1,July
3,no pika,S. chamaejasme,2023,grasses,105.8,B3_AP_yak_1,July
3,no pika,S. chamaejasme,2023,forbs,52.3,B3_AP_yak_1,July
3,no pika,S. chamaejasme,2023,sedges,209.4,B3_AP_yak_2,July
3,no pika,S. chamaejasme,2023,grasses,115.9,B3_AP_yak_2,July
3,no pika,S. chamaejasme,2023,forbs,76.3,B3_AP_yak_2,July
3,no pika,S. chamaejasme,2023,sedges,229,B3_AP_yak_1,August
3,no pika,S. chamaejasme,2023,grasses,81.5,B3_AP_yak_1,August
3,no pika,S. chamaejasme,2023,forbs,68.8,B3_AP_yak_1,August
3,no pika,S. chamaejasme,2023,sedges,181.1,B3_AP_yak_2,August
3,no pika,S. chamaejasme,2023,grasses,206.1,B3_AP_yak_2,August
3,no pika,S. chamaejasme,2023,forbs,73.5,B3_AP_yak_2,August
4,no pika,S. chamaejasme,2023,sedges,137.3,B4_AP_yak_1,June
4,no pika,S. chamaejasme,2023,grasses,122.1,B4_AP_yak_1,June
4,no pika,S. chamaejasme,2023,forbs,173.8,B4_AP_yak_1,June
4,no pika,S. chamaejasme,2023,sedges,137.6,B4_AP_yak_2,June
4,no pika,S. chamaejasme,2023,grasses,129,B4_AP_yak_2,June
4,no pika,S. chamaejasme,2023,forbs,63.3,B4_AP_yak_2,June
4,no pika,S. chamaejasme,2023,sedges,83.2,B4_AP_yak_1,July
4,no pika,S. chamaejasme,2023,grasses,100.7,B4_AP_yak_1,July
4,no pika,S. chamaejasme,2023,forbs,44,B4_AP_yak_1,July
4,no pika,S. chamaejasme,2023,sedges,121.5,B4_AP_yak_2,July
4,no pika,S. chamaejasme,2023,grasses,81.3,B4_AP_yak_2,July
4,no pika,S. chamaejasme,2023,forbs,117.3,B4_AP_yak_2,July
4,no pika,S. chamaejasme,2023,sedges,237.1,B4_AP_yak_1,August
4,no pika,S. chamaejasme,2023,grasses,122,B4_AP_yak_1,August
4,no pika,S. chamaejasme,2023,forbs,82.8,B4_AP_yak_1,August
4,no pika,S. chamaejasme,2023,sedges,188.8,B4_AP_yak_2,August
4,no pika,S. chamaejasme,2023,grasses,112.3,B4_AP_yak_2,August
4,no pika,S. chamaejasme,2023,forbs,68.8,B4_AP_yak_2,August
1,pika,S. chamaejasme,2023,sedges,211.7,B1_PP_yak_1,June
1,pika,S. chamaejasme,2023,grasses,297.6,B1_PP_yak_1,June
1,pika,S. chamaejasme,2023,forbs,70.1,B1_PP_yak_1,June
1,pika,S. chamaejasme,2023,sedges,195.8,B1_PP_yak_2,June
1,pika,S. chamaejasme,2023,grasses,168,B1_PP_yak_2,June
1,pika,S. chamaejasme,2023,forbs,126,B1_PP_yak_2,June
1,pika,S. chamaejasme,2023,sedges,414.1,B1_PP_yak_1,July
1,pika,S. chamaejasme,2023,grasses,121.3,B1_PP_yak_1,July
1,pika,S. chamaejasme,2023,forbs,104.6,B1_PP_yak_1,July
1,pika,S. chamaejasme,2023,sedges,326.8,B1_PP_yak_2,July
1,pika,S. chamaejasme,2023,grasses,147.1,B1_PP_yak_2,July
1,pika,S. chamaejasme,2023,forbs,140,B1_PP_yak_2,July
1,pika,S. chamaejasme,2023,sedges,383.1,B1_PP_yak_1,August
1,pika,S. chamaejasme,2023,grasses,171.9,B1_PP_yak_1,August
1,pika,S. chamaejasme,2023,forbs,82.9,B1_PP_yak_1,August
1,pika,S. chamaejasme,2023,sedges,344.3,B1_PP_yak_2,August
1,pika,S. chamaejasme,2023,grasses,146.8,B1_PP_yak_2,August
1,pika,S. chamaejasme,2023,forbs,113.2,B1_PP_yak_2,August
2,pika,S. chamaejasme,2023,sedges,281.8,B2_PP_yak_1,June
2,pika,S. chamaejasme,2023,grasses,129.3,B2_PP_yak_1,June
2,pika,S. chamaejasme,2023,forbs,131.5,B2_PP_yak_1,June
2,pika,S. chamaejasme,2023,sedges,321.4,B2_PP_yak_2,June
2,pika,S. chamaejasme,2023,grasses,77.9,B2_PP_yak_2,June
2,pika,S. chamaejasme,2023,forbs,122.9,B2_PP_yak_2,June
2,pika,S. chamaejasme,2023,sedges,308.7,B2_PP_yak_1,July
2,pika,S. chamaejasme,2023,grasses,196.9,B2_PP_yak_1,July
2,pika,S. chamaejasme,2023,forbs,55.7,B2_PP_yak_1,July
2,pika,S. chamaejasme,2023,sedges,272.7,B2_PP_yak_2,July
2,pika,S. chamaejasme,2023,grasses,169.9,B2_PP_yak_2,July
2,pika,S. chamaejasme,2023,forbs,113.4,B2_PP_yak_2,July
2,pika,S. chamaejasme,2023,sedges,275.3,B2_PP_yak_1,August
2,pika,S. chamaejasme,2023,grasses,144.3,B2_PP_yak_1,August
2,pika,S. chamaejasme,2023,forbs,72.6,B2_PP_yak_1,August
2,pika,S. chamaejasme,2023,sedges,323.3,B2_PP_yak_2,August
2,pika,S. chamaejasme,2023,grasses,101.3,B2_PP_yak_2,August
2,pika,S. chamaejasme,2023,forbs,93.8,B2_PP_yak_2,August
3,pika,S. chamaejasme,2023,sedges,176.8,B3_PP_yak_1,June
3,pika,S. chamaejasme,2023,grasses,86.6,B3_PP_yak_1,June
3,pika,S. chamaejasme,2023,forbs,88.3,B3_PP_yak_1,June
3,pika,S. chamaejasme,2023,sedges,225.9,B3_PP_yak_2,June
3,pika,S. chamaejasme,2023,grasses,136.4,B3_PP_yak_2,June
3,pika,S. chamaejasme,2023,forbs,105.3,B3_PP_yak_2,June
3,pika,S. chamaejasme,2023,sedges,360.3,B3_PP_yak_1,July
3,pika,S. chamaejasme,2023,grasses,148.8,B3_PP_yak_1,July
3,pika,S. chamaejasme,2023,forbs,37.6,B3_PP_yak_1,July
3,pika,S. chamaejasme,2023,sedges,188.3,B3_PP_yak_2,July
3,pika,S. chamaejasme,2023,grasses,143.8,B3_PP_yak_2,July
3,pika,S. chamaejasme,2023,forbs,91.5,B3_PP_yak_2,July
3,pika,S. chamaejasme,2023,sedges,271.3,B3_PP_yak_1,August
3,pika,S. chamaejasme,2023,grasses,213.4,B3_PP_yak_1,August
3,pika,S. chamaejasme,2023,forbs,89,B3_PP_yak_1,August
3,pika,S. chamaejasme,2023,sedges,302.8,B3_PP_yak_2,August
3,pika,S. chamaejasme,2023,grasses,110.4,B3_PP_yak_2,August
3,pika,S. chamaejasme,2023,forbs,86.5,B3_PP_yak_2,August
4,pika,S. chamaejasme,2023,sedges,161.7,B4_PP_yak_1,June
4,pika,S. chamaejasme,2023,grasses,124.6,B4_PP_yak_1,June
4,pika,S. chamaejasme,2023,forbs,136,B4_PP_yak_1,June
4,pika,S. chamaejasme,2023,sedges,218.8,B4_PP_yak_2,June
4,pika,S. chamaejasme,2023,grasses,127.1,B4_PP_yak_2,June
4,pika,S. chamaejasme,2023,forbs,60.9,B4_PP_yak_2,June
4,pika,S. chamaejasme,2023,sedges,241.9,B4_PP_yak_1,July
4,pika,S. chamaejasme,2023,grasses,129,B4_PP_yak_1,July
4,pika,S. chamaejasme,2023,forbs,69.3,B4_PP_yak_1,July
4,pika,S. chamaejasme,2023,sedges,224.5,B4_PP_yak_2,July
4,pika,S. chamaejasme,2023,grasses,153.9,B4_PP_yak_2,July
4,pika,S. chamaejasme,2023,forbs,119,B4_PP_yak_2,July
4,pika,S. chamaejasme,2023,sedges,392.4,B4_PP_yak_1,August
4,pika,S. chamaejasme,2023,grasses,261.7,B4_PP_yak_1,August
4,pika,S. chamaejasme,2023,forbs,132.7,B4_PP_yak_1,August
4,pika,S. chamaejasme,2023,sedges,290,B4_PP_yak_2,August
4,pika,S. chamaejasme,2023,grasses,190.1,B4_PP_yak_2,August
4,pika,S. chamaejasme,2023,forbs,116,B4_PP_yak_2,August
